file,stamp_ns,delay_ms_used,img_w,img_h,twist_src_ns,twist_linear_x_mps,twist_angular_z_rps,accel_from_twist_mps2,throttle_from_twist_norm,brake_from_twist_norm
images/frame_1757219348362824960.png,1757219348362824960,120.0,640,480,1757219348490899808,0.7,1.1037500000000002,0.0,0.0,0.0
images/frame_1757219348398765056.png,1757219348398765056,120.0,640,480,1757219348490899808,0.7,1.1037500000000002,0.0,0.0,0.0
images/frame_1757219348430759936.png,1757219348430759936,120.0,640,480,1757219348550054317,0.7,1.115625,0.0,0.0,0.0
images/frame_1757219348530736128.png,1757219348530736128,120.0,640,480,1757219348646528814,0.7,1.13125,0.0,0.0,0.0
images/frame_1757219348562740992.png,1757219348562740992,120.0,640,480,1757219348684342668,0.7,1.13125,0.0,0.0,0.0
images/frame_1757219348598739968.png,1757219348598739968,120.0,640,480,1757219348747380583,0.7,1.111875,0.0,0.0,0.0
images/frame_1757219348630813952.png,1757219348630813952,120.0,640,480,1757219348748147159,0.7,1.0962500000000004,0.0,0.0,0.0
images/frame_1757219348668129024.png,1757219348668129024,120.0,640,480,1757219348780399620,0.7,1.080625,0.0,0.0,0.0
images/frame_1757219348698767104.png,1757219348698767104,120.0,640,480,1757219348813652517,0.7,1.084375,0.0,0.0,0.0
images/frame_1757219348766749952.png,1757219348766749952,120.0,640,480,1757219348882767772,0.7,1.0687500000000003,0.0,0.0,0.0
images/frame_1757219348798745088.png,1757219348798745088,120.0,640,480,1757219348917715647,0.7,1.0300000000000002,0.0,0.0,0.0
images/frame_1757219348830745088.png,1757219348830745088,120.0,640,480,1757219348946043964,0.7,1.0181250000000004,0.0,0.0,0.0
images/frame_1757219348866927104.png,1757219348866927104,120.0,640,480,1757219348981937555,0.7,0.983125,0.0,0.0,0.0
images/frame_1757219348898732032.png,1757219348898732032,120.0,640,480,1757219349022606249,0.7,0.97125,0.0,0.0,0.0
images/frame_1757219348930739968.png,1757219348930739968,120.0,640,480,1757219349047776357,0.7,0.9556250000000002,0.0,0.0,0.0
images/frame_1757219348966769920.png,1757219348966769920,120.0,640,480,1757219349098591239,0.7,0.920625,0.0,0.0,0.0
images/frame_1757219349030740992.png,1757219349030740992,120.0,640,480,1757219349168010496,0.7,0.858125,0.0,0.0,0.0
images/frame_1757219349066740992.png,1757219349066740992,120.0,640,480,1757219349181974394,0.7,0.8462500000000002,0.0,0.0,0.0
images/frame_1757219349099013120.png,1757219349099013120,120.0,640,480,1757219349217242434,0.7,0.8306250000000002,0.0,0.0,0.0
images/frame_1757219349166769920.png,1757219349166769920,120.0,640,480,1757219349281304783,0.7,0.7993750000000001,0.0,0.0,0.0
images/frame_1757219349198877952.png,1757219349198877952,120.0,640,480,1757219349312192927,0.7,0.7643749999999999,0.0,0.0,0.0
images/frame_1757219349234823936.png,1757219349234823936,120.0,640,480,1757219349348552029,0.7,0.7331249999999999,0.0,0.0,0.0
images/frame_1757219349266793984.png,1757219349266793984,120.0,640,480,1757219349382141059,0.7,0.6825,0.0,0.0,0.0
images/frame_1757219349298737920.png,1757219349298737920,120.0,640,480,1757219349424875170,0.7,0.6743750000000001,0.0,0.0,0.0
images/frame_1757219349334744064.png,1757219349334744064,120.0,640,480,1757219349449442257,0.7,0.6587500000000001,0.0,0.0,0.0
images/frame_1757219349366843904.png,1757219349366843904,120.0,640,480,1757219349503030571,0.7,0.62375,0.0,0.0,0.0
images/frame_1757219349398761984.png,1757219349398761984,120.0,640,480,1757219349503030571,0.7,0.62375,0.0,0.0,0.0
images/frame_1757219349434775040.png,1757219349434775040,120.0,640,480,1757219349567625955,0.7,0.6312500000000001,0.0,0.0,0.0
images/frame_1757219349466767104.png,1757219349466767104,120.0,640,480,1757219349567625955,0.7,0.6312500000000001,0.0,0.0,0.0
images/frame_1757219349502772992.png,1757219349502772992,120.0,640,480,1757219349622673626,0.7,0.5925000000000001,0.0,0.0,0.0
images/frame_1757219349534775040.png,1757219349534775040,120.0,640,480,1757219349649816094,0.7,0.5806250000000001,0.0,0.0,0.0
images/frame_1757219349566777088.png,1757219349566777088,120.0,640,480,1757219349680815568,0.7,0.5806250000000001,0.0,0.0,0.0
images/frame_1757219349602769920.png,1757219349602769920,120.0,640,480,1757219349728240269,0.7,0.5843750000000001,0.0,0.0,0.0
images/frame_1757219349634777088.png,1757219349634777088,120.0,640,480,1757219349728240269,0.7,0.5843750000000001,0.0,0.0,0.0
images/frame_1757219349666776064.png,1757219349666776064,120.0,640,480,1757219349803967430,0.7,0.5650000000000001,0.0,0.0,0.0
images/frame_1757219349734753024.png,1757219349734753024,120.0,640,480,1757219349870217215,0.7,0.5881250000000001,0.0,0.0,0.0
images/frame_1757219349766846976.png,1757219349766846976,120.0,640,480,1757219349880293451,0.7,0.5456249999999999,0.0,0.0,0.0
images/frame_1757219349802769920.png,1757219349802769920,120.0,640,480,1757219349920096078,0.7,0.475625,0.0,0.0,0.0
images/frame_1757219349834772992.png,1757219349834772992,120.0,640,480,1757219349982273365,0.7,0.374375,0.0,0.0,0.0
images/frame_1757219349866777088.png,1757219349866777088,120.0,640,480,1757219349982273365,0.7,0.374375,0.0,0.0,0.0
images/frame_1757219349902771968.png,1757219349902771968,120.0,640,480,1757219350039042253,0.7,0.280625,0.0,0.0,0.0
images/frame_1757219350002775040.png,1757219350002775040,120.0,640,480,1757219350119369823,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350034785024.png,1757219350034785024,120.0,640,480,1757219350153326186,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350070782976.png,1757219350070782976,120.0,640,480,1757219350210977619,0.7,0.25125,0.0,0.0,0.0
images/frame_1757219350102779904.png,1757219350102779904,120.0,640,480,1757219350210977619,0.7,0.25125,0.0,0.0,0.0
images/frame_1757219350134803968.png,1757219350134803968,120.0,640,480,1757219350271518198,0.7,0.089375,0.0,0.0,0.0
images/frame_1757219350170757120.png,1757219350170757120,120.0,640,480,1757219350272061217,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350202771968.png,1757219350202771968,120.0,640,480,1757219350334127778,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350235424000.png,1757219350235424000,120.0,640,480,1757219350334127778,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350271825920.png,1757219350271825920,120.0,640,480,1757219350385003523,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350302807040.png,1757219350302807040,120.0,640,480,1757219350417871096,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350334778880.png,1757219350334778880,120.0,640,480,1757219350462972836,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350370764032.png,1757219350370764032,120.0,640,480,1757219350462972836,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350402802944.png,1757219350402802944,120.0,640,480,1757219350534381570,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350570770944.png,1757219350570770944,120.0,640,480,1757219350686523673,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350602775040.png,1757219350602775040,120.0,640,480,1757219350719512433,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350638786048.png,1757219350638786048,120.0,640,480,1757219350778160750,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350671085056.png,1757219350671085056,120.0,640,480,1757219350778160750,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350702789888.png,1757219350702789888,120.0,640,480,1757219350840044876,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350738778112.png,1757219350738778112,120.0,640,480,1757219350840589527,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350770770944.png,1757219350770770944,120.0,640,480,1757219350901049592,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350806873088.png,1757219350806873088,120.0,640,480,1757219350901629476,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350838793984.png,1757219350838793984,120.0,640,480,1757219350973160676,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350871084032.png,1757219350871084032,120.0,640,480,1757219350973770704,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350907653120.png,1757219350907653120,120.0,640,480,1757219351039783295,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350938800896.png,1757219350938800896,120.0,640,480,1757219351040349771,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219350970811904.png,1757219350970811904,120.0,640,480,1757219351111168793,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219351006792960.png,1757219351006792960,120.0,640,480,1757219351112111308,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219351038857984.png,1757219351038857984,120.0,640,480,1757219351184015311,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219351070904064.png,1757219351070904064,120.0,640,480,1757219351184015311,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219351106827008.png,1757219351106827008,120.0,640,480,1757219351240424476,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219351138790912.png,1757219351138790912,120.0,640,480,1757219351240424476,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219351170798080.png,1757219351170798080,120.0,640,480,1757219351291576671,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219351206985984.png,1757219351206985984,120.0,640,480,1757219351341543850,0.7,0.115625,0.0,0.0,0.0
images/frame_1757219351274782976.png,1757219351274782976,120.0,640,480,1757219351388011663,0.7,0.13,0.0,0.0,0.0
images/frame_1757219351306778112.png,1757219351306778112,120.0,640,480,1757219351420711360,0.7,0.1153125,0.0,0.0,0.0
images/frame_1757219351338800128.png,1757219351338800128,120.0,640,480,1757219351476326525,0.7,0.036875,0.0,0.0,0.0
images/frame_1757219351374799104.png,1757219351374799104,120.0,640,480,1757219351476326525,0.7,0.036875,0.0,0.0,0.0
images/frame_1757219351406798080.png,1757219351406798080,120.0,640,480,1757219351536556694,0.7,0.1296875,0.0,0.0,0.0
images/frame_1757219351438820096.png,1757219351438820096,120.0,640,480,1757219351537202595,0.7,-0.0031249999999999,0.0,0.0,0.0
images/frame_1757219351606802944.png,1757219351606802944,120.0,640,480,1757219351727411662,0.7,-0.6653125,0.0,0.0,0.0
images/frame_1757219351639012096.png,1757219351639012096,120.0,640,480,1757219351777239031,0.7,-0.7512500000000001,0.0,0.0,0.0
images/frame_1757219351674838016.png,1757219351674838016,120.0,640,480,1757219351811215297,0.7,-0.806875,0.0,0.0,0.0
images/frame_1757219351707109120.png,1757219351707109120,120.0,640,480,1757219351811215297,0.7,-0.806875,0.0,0.0,0.0
images/frame_1757219351774818048.png,1757219351774818048,120.0,640,480,1757219351889372738,0.7,-1.0121875,0.0,0.0,0.0
images/frame_1757219351806795008.png,1757219351806795008,120.0,640,480,1757219351922579069,0.7,-1.1262500000000002,0.0,0.0,0.0
images/frame_1757219351842808064.png,1757219351842808064,120.0,640,480,1757219351978910056,0.7,-1.1284375000000002,0.0,0.0,0.0
images/frame_1757219351874938112.png,1757219351874938112,120.0,640,480,1757219351978910056,0.7,-1.1284375000000002,0.0,0.0,0.0
images/frame_1757219351906909952.png,1757219351906909952,120.0,640,480,1757219352033642194,0.7,-1.301875,0.0,0.0,0.0
images/frame_1757219351942789120.png,1757219351942789120,120.0,640,480,1757219352034204189,0.7,-1.33,0.0,0.0,0.0
images/frame_1757219351974806016.png,1757219351974806016,120.0,640,480,1757219352099109617,0.7,-1.3962499999999998,0.0,0.0,0.0
images/frame_1757219352006800896.png,1757219352006800896,120.0,640,480,1757219352099711805,0.7,-1.45875,0.0,0.0,0.0
images/frame_1757219352042990080.png,1757219352042990080,120.0,640,480,1757219352164809013,0.7,-1.4243750000000004,0.0,0.0,0.0
images/frame_1757219352074803968.png,1757219352074803968,120.0,640,480,1757219352165532131,0.7,-1.4474999999999998,0.0,0.0,0.0
images/frame_1757219352110789888.png,1757219352110789888,120.0,640,480,1757219352233415091,0.7,-1.4243750000000004,0.0,0.0,0.0
images/frame_1757219352174798080.png,1757219352174798080,120.0,640,480,1757219352298289734,0.7,-1.396875,0.0,0.0,0.0
images/frame_1757219352210792960.png,1757219352210792960,120.0,640,480,1757219352341629994,0.7,-1.3037500000000002,0.0,0.0,0.0
images/frame_1757219352242819072.png,1757219352242819072,120.0,640,480,1757219352377712380,0.7,-1.3575000000000002,0.0,0.0,0.0
images/frame_1757219352274803968.png,1757219352274803968,120.0,640,480,1757219352410248488,0.7,-1.291875,0.0,0.0,0.0
images/frame_1757219352342796032.png,1757219352342796032,120.0,640,480,1757219352458056773,0.7,-1.135625,0.0,0.0,0.0
images/frame_1757219352374832896.png,1757219352374832896,120.0,640,480,1757219352488943408,0.7,-1.0693749999999995,0.0,0.0,0.0
images/frame_1757219352410800128.png,1757219352410800128,120.0,640,480,1757219352545486364,0.7,-1.0262500000000003,0.0,0.0,0.0
images/frame_1757219352442825984.png,1757219352442825984,120.0,640,480,1757219352545486364,0.7,-1.0262500000000003,0.0,0.0,0.0
images/frame_1757219352474808064.png,1757219352474808064,120.0,640,480,1757219352602119306,0.7,-0.9406250000000002,0.0,0.0,0.0
images/frame_1757219352510874880.png,1757219352510874880,120.0,640,480,1757219352603881774,0.7,-0.8431250000000001,0.0,0.0,0.0
images/frame_1757219352542810880.png,1757219352542810880,120.0,640,480,1757219352664649327,0.7,-0.788125,0.0,0.0,0.0
images/frame_1757219352610824960.png,1757219352610824960,120.0,640,480,1757219352734167967,0.7,-0.6125,0.0,0.0,0.0
images/frame_1757219352742804992.png,1757219352742804992,120.0,640,480,1757219352856551538,0.7,-0.194375,0.0,0.0,0.0
images/frame_1757219352778810880.png,1757219352778810880,120.0,640,480,1757219352892433184,0.7,-0.1125,0.0,0.0,0.0
images/frame_1757219352810806016.png,1757219352810806016,120.0,640,480,1757219352945324228,0.7,-0.0728124999999999,0.0,0.0,0.0
images/frame_1757219352842828032.png,1757219352842828032,120.0,640,480,1757219352945324228,0.7,-0.0728124999999999,0.0,0.0,0.0
images/frame_1757219352878913024.png,1757219352878913024,120.0,640,480,1757219353006127301,0.7,-0.22,0.0,0.0,0.0
images/frame_1757219352942822912.png,1757219352942822912,120.0,640,480,1757219353069873310,0.7,-0.104375,0.0,0.0,0.0
images/frame_1757219352978817024.png,1757219352978817024,120.0,640,480,1757219353110657261,0.7,-0.1034374999999999,0.0,0.0,0.0
images/frame_1757219353010924032.png,1757219353010924032,120.0,640,480,1757219353148652612,0.7,-0.0799999999999999,0.0,0.0,0.0
images/frame_1757219353046811904.png,1757219353046811904,120.0,640,480,1757219353181867483,0.7,-0.0834375,0.0,0.0,0.0
images/frame_1757219353078832128.png,1757219353078832128,120.0,640,480,1757219353181867483,0.7,-0.0834375,0.0,0.0,0.0
images/frame_1757219353110821888.png,1757219353110821888,120.0,640,480,1757219353228930791,0.7,-0.0828124999999999,0.0,0.0,0.0
images/frame_1757219353146817024.png,1757219353146817024,120.0,640,480,1757219353285930298,0.7,-0.0824999999999999,0.0,0.0,0.0
images/frame_1757219353178825984.png,1757219353178825984,120.0,640,480,1757219353285930298,0.7,-0.0824999999999999,0.0,0.0,0.0
images/frame_1757219353210867968.png,1757219353210867968,120.0,640,480,1757219353337535041,0.7,-0.0821874999999999,0.0,0.0,0.0
images/frame_1757219353246813952.png,1757219353246813952,120.0,640,480,1757219353338154221,0.7,-0.0818749999999999,0.0,0.0,0.0
images/frame_1757219353278852096.png,1757219353278852096,120.0,640,480,1757219353409511582,0.7,-0.0815624999999999,0.0,0.0,0.0
images/frame_1757219353310831104.png,1757219353310831104,120.0,640,480,1757219353410750167,0.7,-0.0812499999999999,0.0,0.0,0.0
images/frame_1757219353346822912.png,1757219353346822912,120.0,640,480,1757219353468941825,0.7,-0.0809374999999999,0.0,0.0,0.0
images/frame_1757219353378831872.png,1757219353378831872,120.0,640,480,1757219353470169978,0.7,-0.0806249999999999,0.0,0.0,0.0
images/frame_1757219353414827008.png,1757219353414827008,120.0,640,480,1757219353534882759,0.7,-0.0803124999999999,0.0,0.0,0.0
images/frame_1757219353446827008.png,1757219353446827008,120.0,640,480,1757219353540286931,0.7,-0.0799999999999999,0.0,0.0,0.0
images/frame_1757219353578821888.png,1757219353578821888,120.0,640,480,1757219353695486638,0.7,-0.0784374999999999,0.0,0.0,0.0
images/frame_1757219353614919936.png,1757219353614919936,120.0,640,480,1757219353730124866,0.7,-0.0781249999999999,0.0,0.0,0.0
images/frame_1757219353646863872.png,1757219353646863872,120.0,640,480,1757219353780224843,0.7,-0.0778124999999999,0.0,0.0,0.0
images/frame_1757219353678845952.png,1757219353678845952,120.0,640,480,1757219353780224843,0.7,-0.0778124999999999,0.0,0.0,0.0
images/frame_1757219353715088896.png,1757219353715088896,120.0,640,480,1757219353833788153,0.7,-0.0774999999999999,0.0,0.0,0.0
images/frame_1757219353746821120.png,1757219353746821120,120.0,640,480,1757219353839646510,0.7,-0.0771874999999999,0.0,0.0,0.0
images/frame_1757219353778885888.png,1757219353778885888,120.0,640,480,1757219353905626420,0.7,-0.0768749999999998,0.0,0.0,0.0
images/frame_1757219353846843904.png,1757219353846843904,120.0,640,480,1757219353969098824,0.7,-0.0762499999999998,0.0,0.0,0.0
images/frame_1757219353882850048.png,1757219353882850048,120.0,640,480,1757219354011470038,0.7,-0.0756249999999998,0.0,0.0,0.0
images/frame_1757219353946874880.png,1757219353946874880,120.0,640,480,1757219354062262090,0.7,-0.0749999999999998,0.0,0.0,0.0
images/frame_1757219354014833920.png,1757219354014833920,120.0,640,480,1757219354146439574,0.7,-0.0743749999999998,0.0,0.0,0.0
images/frame_1757219354046845952.png,1757219354046845952,120.0,640,480,1757219354182111549,0.7,-0.0740624999999998,0.0,0.0,0.0
images/frame_1757219354082828032.png,1757219354082828032,120.0,640,480,1757219354210173740,0.7,-0.0737499999999998,0.0,0.0,0.0
images/frame_1757219354146900992.png,1757219354146900992,120.0,640,480,1757219354276894461,0.7,-0.0731249999999998,0.0,0.0,0.0
images/frame_1757219354214862080.png,1757219354214862080,120.0,640,480,1757219354328774151,0.7,-0.0724999999999998,0.0,0.0,0.0
images/frame_1757219354282853888.png,1757219354282853888,120.0,640,480,1757219354412369512,0.7,-0.0718749999999998,0.0,0.0,0.0
images/frame_1757219354314855936.png,1757219354314855936,120.0,640,480,1757219354443294896,0.7,-0.0715624999999998,0.0,0.0,0.0
images/frame_1757219354351412992.png,1757219354351412992,120.0,640,480,1757219354476325410,0.7,-0.0712499999999998,0.0,0.0,0.0
images/frame_1757219354382839040.png,1757219354382839040,120.0,640,480,1757219354509862463,0.7,-0.0709374999999998,0.0,0.0,0.0
images/frame_1757219354414867968.png,1757219354414867968,120.0,640,480,1757219354544129865,0.7,-0.0706249999999998,0.0,0.0,0.0
images/frame_1757219354450846976.png,1757219354450846976,120.0,640,480,1757219354576542351,0.7,-0.0703124999999998,0.0,0.0,0.0
images/frame_1757219354482839040.png,1757219354482839040,120.0,640,480,1757219354611200993,0.7,-0.0699999999999998,0.0,0.0,0.0
images/frame_1757219354514878976.png,1757219354514878976,120.0,640,480,1757219354644222899,0.7,-0.0696874999999997,0.0,0.0,0.0
images/frame_1757219354550924032.png,1757219354550924032,120.0,640,480,1757219354678688226,0.7,-0.0693749999999997,0.0,0.0,0.0
images/frame_1757219354582878976.png,1757219354582878976,120.0,640,480,1757219354714848370,0.7,-0.0690624999999997,0.0,0.0,0.0
images/frame_1757219354614908928.png,1757219354614908928,120.0,640,480,1757219354743837172,0.7,-0.0687499999999997,0.0,0.0,0.0
images/frame_1757219354682843904.png,1757219354682843904,120.0,640,480,1757219354797891465,0.7,-0.0681249999999997,0.0,0.0,0.0
images/frame_1757219354718871040.png,1757219354718871040,120.0,640,480,1757219354832964003,0.7,-0.0678124999999997,0.0,0.0,0.0
images/frame_1757219354782867968.png,1757219354782867968,120.0,640,480,1757219354912654551,0.7,-0.0671874999999997,0.0,0.0,0.0
images/frame_1757219354818920960.png,1757219354818920960,120.0,640,480,1757219354947666225,0.7,-0.0668749999999997,0.0,0.0,0.0
images/frame_1757219354853295104.png,1757219354853295104,120.0,640,480,1757219354977889131,0.7,-0.0665624999999997,0.0,0.0,0.0
images/frame_1757219354882874112.png,1757219354882874112,120.0,640,480,1757219355008973398,0.7,-0.0662499999999997,0.0,0.0,0.0
images/frame_1757219354918886912.png,1757219354918886912,120.0,640,480,1757219355042305004,0.7,-0.0659374999999997,0.0,0.0,0.0
images/frame_1757219354950885888.png,1757219354950885888,120.0,640,480,1757219355078141332,0.7,-0.0656249999999997,0.0,0.0,0.0
images/frame_1757219354982868992.png,1757219354982868992,120.0,640,480,1757219355108794069,0.7,-0.0653124999999997,0.0,0.0,0.0
images/frame_1757219355018860032.png,1757219355018860032,120.0,640,480,1757219355142421873,0.7,-0.0649999999999997,0.0,0.0,0.0
images/frame_1757219355050894080.png,1757219355050894080,120.0,640,480,1757219355179550707,0.7,-0.0646874999999997,0.0,0.0,0.0
images/frame_1757219355082864128.png,1757219355082864128,120.0,640,480,1757219355211882454,0.7,-0.0643749999999997,0.0,0.0,0.0
images/frame_1757219355118913024.png,1757219355118913024,120.0,640,480,1757219355243078401,0.7,-0.0640624999999997,0.0,0.0,0.0
images/frame_1757219355186862080.png,1757219355186862080,120.0,640,480,1757219355300897150,0.7,-0.1815624999999996,0.0,0.0,0.0
images/frame_1757219355218875904.png,1757219355218875904,120.0,640,480,1757219355339110646,0.7,-0.0424999999999997,0.0,0.0,0.0
images/frame_1757219355286861056.png,1757219355286861056,120.0,640,480,1757219355406113545,0.59390625,-0.0646874999999996,0.0,0.0,0.0
images/frame_1757219355318887936.png,1757219355318887936,120.0,640,480,1757219355444665095,0.7,-0.1521874999999997,3.366545419467394,1.0,0.0
images/frame_1757219355350855936.png,1757219355350855936,120.0,640,480,1757219355477330096,0.586796875,-0.0868749999999996,-3.4655784948544763,0.0,1.0
images/frame_1757219355386870016.png,1757219355386870016,120.0,640,480,1757219355516357400,0.7,-0.1574999999999997,2.900613503817736,1.0,0.0
images/frame_1757219355418864128.png,1757219355418864128,120.0,640,480,1757219355545011409,0.7,-0.2065624999999996,0.0,0.0,0.0
images/frame_1757219355450878976.png,1757219355450878976,120.0,640,480,1757219355576071226,0.7,-0.6503124999999998,0.0,0.0,0.0
images/frame_1757219355586878976.png,1757219355586878976,120.0,640,480,1757219355700947948,0.7,-0.956875,0.0,0.0,0.0
images/frame_1757219355618864128.png,1757219355618864128,120.0,640,480,1757219355733164812,0.7,-2.0,0.0,0.0,0.0
images/frame_1757219355654865920.png,1757219355654865920,120.0,640,480,1757219355776592139,0.7,-2.0,0.0,0.0,0.0
